Event	ID	Name			Wwise Object Path	Notes
	177596184	DolphinMovement			\Default Work Unit\SFX Events\Enemy\Dolphin\DolphinMovement	
	922371940	Play_PlatypusDeath			\Default Work Unit\SFX Events\Enemy\Platypus\Play_PlatypusDeath	
	1109759313	OtterDeath			\Default Work Unit\SFX Events\Enemy\Otter\OtterDeath	
	1123532588	OtterWeapon_Fire			\Default Work Unit\SFX Events\Enemy\Otter\OtterWeapon_Fire	
	1166130081	WhaleWeaponBubble_Fire			\Default Work Unit\SFX Events\Enemy\Whale\WhaleWeaponBubble_Fire	
	1384682229	Play_PlatypusMovement			\Default Work Unit\SFX Events\Enemy\Platypus\Play_PlatypusMovement	
	2205501422	WhaleDeath			\Default Work Unit\SFX Events\Enemy\Whale\WhaleDeath	
	2230862155	PorpoiseWeapon_Fire			\Default Work Unit\SFX Events\Enemy\Porpoise\PorpoiseWeapon_Fire	
	2309630522	DolphinWeapon_Fire			\Default Work Unit\SFX Events\Enemy\Dolphin\DolphinWeapon_Fire	
	2395666464	WhaleShockwave_Jump			\Default Work Unit\SFX Events\Enemy\Whale\WhaleShockwave_Jump	
	2624668811	PorpoiseMovement			\Default Work Unit\SFX Events\Enemy\Porpoise\PorpoiseMovement	
	3220201466	Play_PlatypusWeapon			\Default Work Unit\SFX Events\Enemy\Platypus\Play_PlatypusWeapon	
	3615308082	OtterMovement			\Default Work Unit\SFX Events\Enemy\Otter\OtterMovement	
	3864760795	WhaleShockwave_Land			\Default Work Unit\SFX Events\Enemy\Whale\WhaleShockwave_Land	
	4073565546	PorpoiseDeath			\Default Work Unit\SFX Events\Enemy\Porpoise\PorpoiseDeath	
	4147878575	DolphinDeath			\Default Work Unit\SFX Events\Enemy\Dolphin\DolphinDeath	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	86680477	dth_sfx_whale_fire-005	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-005		24126
	103237537	dth_dia_whale_death-004	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_whale_death-004_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleDeath\dth_dia_whale_death-004		93628
	129433869	dth_sfx_platypus_flight-004	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_platypus_flight-004_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Platypus\PlatypusWeapon\Flight\dth_sfx_platypus_flight-004		184466
	132609641	dth_sfx_whale_fire-015	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-015_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-015		23772
	134255875	dth_dia_platypus_death-005	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_platypus_death-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Platypus\PlatypusDeath\dth_dia_platypus_death-005		35410
	150582076	dth_sfx_dolphin_fire-001	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_dolphin_fire-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinWeapon\dth_sfx_dolphin_fire-001		193394
	157507180	dth_sfx_otter_fs-003	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_otter_fs-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Otter\OtterMovement\dth_sfx_otter_fs-003		37784
	162668483	dth_sfx_platypus_explosion-003	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_platypus_explosion-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Platypus\PlatypusWeapon\Explosion\dth_sfx_platypus_explosion-003		175598
	185345344	dth_dia_whale_death	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_whale_death_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleDeath\dth_dia_whale_death		151194
	189481743	dth_sfx_porpoise_fire-005	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_fire-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseWeapon\Fire\dth_sfx_porpoise_fire-005		26420
	195887897	dth_dia_otter_death	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_otter_death_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Otter\OtterDeath\dth_dia_otter_death		144406
	227000637	dth_sfx_porpoise_fire-003	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_fire-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseWeapon\Fire\dth_sfx_porpoise_fire-003		28472
	227598658	dth_sfx_dolphin_fs-005	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_dolphin_fs-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinMovement\dth_sfx_dolphin_fs-005		84606
	239397799	dth_dia_porpoise_death-001	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_porpoise_death-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseDeath\dth_dia_porpoise_death-001		78932
	245201728	dth_sfx_whale_fire-003	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-003		24360
	254317052	dth_sfx_porpoise_fire-010	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_fire-010_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseWeapon\Fire\dth_sfx_porpoise_fire-010		28472
	261101924	dth_sfx_otter_fs-007	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_otter_fs-007_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Otter\OtterMovement\dth_sfx_otter_fs-007		38722
	274815577	dth_sfx_whale_shockwave_land-003	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_shockwave_land-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponShockwave\Land\dth_sfx_whale_shockwave_land-003		245688
	278127830	dth_sfx_porpoise_fire-008	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_fire-008_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseWeapon\Fire\dth_sfx_porpoise_fire-008		26304
	279975649	dth_sfx_dolphin_fire-004	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_dolphin_fire-004_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinWeapon\dth_sfx_dolphin_fire-004		188280
	289930912	dth_sfx_otter_slingshot-005	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_otter_slingshot-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Otter\OtterWeapon\dth_sfx_otter_slingshot-005		46176
	291250306	dth_sfx_porpoise_drive_1_loop	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_drive_1_loop_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseMovement\dth_sfx_porpoise_drive_1_loop		456410
	299849194	dth_sfx_porpoise_fire-012	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_fire-012_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseWeapon\Fire\dth_sfx_porpoise_fire-012		26420
	303391659	dth_sfx_whale_fire-004	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-004_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-004		24948
	320089166	dth_sfx_dolphin_fire-005	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_dolphin_fire-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinWeapon\dth_sfx_dolphin_fire-005		202058
	324358944	dth_sfx_porpoise_fire-001	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_fire-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseWeapon\Fire\dth_sfx_porpoise_fire-001		26304
	327061117	dth_dia_dolphin_death	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_dolphin_death_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinDeath\dth_dia_dolphin_death		120646
	332740002	dth_sfx_platypus_flight-001	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_platypus_flight-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Platypus\PlatypusWeapon\Flight\dth_sfx_platypus_flight-001		132098
	341796201	dth_sfx_platypus_fs-001	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_platypus_fs-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Platypus\PlatypusMovement\dth_sfx_platypus_fs-001		35530
	344507422	dth_sfx_dolphin_fs	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_dolphin_fs_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinMovement\dth_sfx_dolphin_fs		80896
	353274357	dth_sfx_platypus_explosion-002	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_platypus_explosion-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Platypus\PlatypusWeapon\Explosion\dth_sfx_platypus_explosion-002		181336
	359773822	dth_sfx_whale_fire-014	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-014_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-014		25184
	363081480	dth_dia_whale_death-003	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_whale_death-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleDeath\dth_dia_whale_death-003		153230
	367123229	dth_sfx_platypus_flight-003	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_platypus_flight-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Platypus\PlatypusWeapon\Flight\dth_sfx_platypus_flight-003		171944
	378544236	dth_sfx_dolphin_fire	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_dolphin_fire_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinWeapon\dth_sfx_dolphin_fire		162956
	387072687	dth_dia_otter_death-004	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_otter_death-004_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Otter\OtterDeath\dth_dia_otter_death-004		132526
	392397990	dth_sfx_whale_fire-021	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-021_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-021		24126
	399333199	dth_sfx_whale_fire-006	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-006_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-006		24948
	403605456	dth_dia_porpoise_death-002	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_porpoise_death-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseDeath\dth_dia_porpoise_death-002		81312
	405199066	dth_sfx_platypus_flight-005	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_platypus_flight-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Platypus\PlatypusWeapon\Flight\dth_sfx_platypus_flight-005		159944
	413299112	dth_dia_dolphin_death-002	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_dolphin_death-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinDeath\dth_dia_dolphin_death-002		149616
	433635980	dth_sfx_porpoise_fire-006	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_fire-006_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseWeapon\Fire\dth_sfx_porpoise_fire-006		27104
	441367868	dth_sfx_porpoise_fire-011	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_fire-011_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseWeapon\Fire\dth_sfx_porpoise_fire-011		25744
	461551615	dth_sfx_whale_shockwave_jump	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_shockwave_jump_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponShockwave\Jump\dth_sfx_whale_shockwave_jump		81352
	462499896	dth_sfx_platypus_fs-008	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_platypus_fs-008_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Platypus\PlatypusMovement\dth_sfx_platypus_fs-008		36942
	475597736	dth_sfx_platypus_flight-002	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_platypus_flight-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Platypus\PlatypusWeapon\Flight\dth_sfx_platypus_flight-002		201730
	492540288	Tail	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_fire_tail_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseWeapon\Tail		37464
	500154038	dth_dia_dolphin_death-005	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_dolphin_death-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinDeath\dth_dia_dolphin_death-005		167276
	503165940	dth_sfx_whale_fire-007	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-007_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-007		24478
	509932208	dth_sfx_whale_fire-018	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-018_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-018		24478
	517302726	dth_sfx_dolphin_fs-001	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_dolphin_fs-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinMovement\dth_sfx_dolphin_fs-001		73872
	522951365	dth_dia_whale_death-005	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_dia_whale_death-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleDeath\dth_dia_whale_death-005		142844
	525818432	dth_sfx_otter_slingshot-003	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_otter_slingshot-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Otter\OtterWeapon\dth_sfx_otter_slingshot-003		47512
	529507904	dth_sfx_dolphin_fire-002	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_dolphin_fire-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Dolphin\DolphinWeapon\dth_sfx_dolphin_fire-002		196332
	542119513	dth_sfx_otter_slingshot-001	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_otter_slingshot-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Otter\OtterWeapon\dth_sfx_otter_slingshot-001		49112
	544577386	dth_sfx_whale_fire-017	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-017_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-017		23772
	568589048	dth_sfx_porpoise_drive_3_loop	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_porpoise_drive_3_loop_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Porpoise\PorpoiseMovement\dth_sfx_porpoise_drive_3_loop		522052
	571162803	dth_sfx_whale_fire-019	C:\Users\aidan\Documents\GitHub\Doom_the_hedge\doom_the_hedge\doom_the_hedge_WwiseProject\.cache\Windows\SFX\dth_sfx_whale_fire-019_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemies\Whale\WhaleWeaponBubble\dth_sfx_whale_fire-019		25066
